project_budget,client_rating,num_existing_proposals,freelancer_experience,proposal_quality_score,project_category,client_location,project_duration,freelancer_country,freelancer_rating,previous_jobs_completed,success,budget_per_proposal,client_rating_category,experience_level
21166.0,2.4,48.0,15,9.0,Design,Singapore,56.0,India,1.9,84,1,431.9591836734694,Medium,Expert
44857.0,2.2,54.0,4,3.0,Mobile App,Australia,28.0,Canada,1.3,344,0,815.5818181818182,Medium,Junior
16208.0,4.9,12.0,11,1.0,Web Development,Germany,82.0,UK,3.8,467,0,1246.7692307692307,High,Expert
26870.0,1.7,72.0,19,5.0,Design,Singapore,78.0,USA,3.0,428,1,368.0821917808219,Low,Expert
3311.0,4.6,55.0,8,1.0,Web Development,UK,56.0,Ukraine,3.3,328,0,59.125,High,Senior
47511.0,4.1,55.0,6,8.0,Design,France,37.0,USA,2.9,79,0,848.4107142857143,High,Senior
7046.0,1.3,14.0,18,7.0,Marketing,Canada,16.0,India,2.9,219,1,469.73333333333335,Low,Expert
35254.0,4.9,56.0,19,2.0,Writing,USA,85.0,India,3.3,423,1,618.4912280701755,High,Expert
30706.0,,57.0,10,9.0,Writing,Singapore,65.0,USA,4.7,109,1,529.4137931034483,,Senior
41606.0,1.4,34.0,11,5.0,Writing,Singapore,60.0,Nigeria,1.1,252,0,1188.7428571428572,Low,Expert
11911.0,4.3,87.0,2,7.0,Marketing,Australia,61.0,India,4.2,496,1,135.35227272727272,High,Entry
3411.0,3.8,96.0,16,4.0,Mobile App,Singapore,11.0,Nigeria,2.6,316,0,35.16494845360825,High,Expert
2234.0,3.5,15.0,6,1.0,Design,France,75.0,Pakistan,4.0,163,0,139.625,Medium,Senior
18727.0,1.6,7.0,9,8.0,Mobile App,Australia,66.0,Philippines,4.8,102,1,2340.875,Low,Senior
9180.0,2.9,92.0,14,1.0,Design,UK,32.0,Philippines,2.2,112,0,98.70967741935483,Medium,Expert
19860.0,4.1,86.0,1,3.0,Web Development,India,19.0,UK,1.4,251,0,228.27586206896552,High,Entry
18843.0,2.2,44.0,12,6.0,Writing,UAE,56.0,India,1.9,151,0,418.73333333333335,Medium,Expert
6259.0,2.2,94.0,3,8.0,Writing,Brazil,5.0,UK,1.9,335,0,65.88421052631578,Medium,Junior
23578.0,1.0,39.0,17,8.0,Design,Brazil,3.0,Australia,4.0,397,1,589.45,Low,Expert
35653.0,1.7,53.0,0,2.0,Mobile App,Germany,28.0,Canada,1.2,367,0,660.2407407407408,Low,Entry
11611.0,,13.0,1,9.0,Mobile App,India,87.0,Pakistan,1.2,250,0,829.3571428571429,,Entry
205009.0,2.8,58.0,1,4.0,Data Science,Australia,72.0,India,3.8,353,0,3474.728813559322,Medium,Entry
2302.0,4.9,93.0,3,4.0,Writing,Germany,29.0,USA,3.2,87,0,24.48936170212766,High,Junior
8655.0,2.6,52.0,2,,Writing,Canada,77.0,UK,2.7,494,0,163.30188679245282,Medium,Entry
8620.0,,26.0,16,1.0,Mobile App,UK,59.0,Philippines,3.3,458,0,319.25925925925924,,Expert
39884.0,2.1,46.0,13,7.0,Writing,USA,25.0,Nigeria,3.9,492,1,848.5957446808511,Medium,Expert
47525.0,2.5,79.0,1,3.0,Mobile App,Singapore,22.0,USA,,99,0,594.0625,Medium,Entry
47754.0,1.8,5.0,15,,Data Science,USA,71.0,Australia,3.2,119,1,7959.0,Low,Expert
22418.0,2.4,54.0,10,9.0,Design,Australia,23.0,Canada,4.3,384,1,407.6,Medium,Senior
20945.0,3.2,96.0,12,6.0,Design,Germany,70.0,India,2.4,302,1,215.9278350515464,Medium,Expert
30806.0,5.0,43.0,0,1.0,Data Science,Singapore,79.0,India,4.1,203,0,700.1363636363636,High,Entry
17146.0,3.7,17.0,1,9.0,Writing,Australia,,Bangladesh,4.4,148,1,952.5555555555555,High,Entry
47343.0,1.8,15.0,1,9.0,Web Development,France,40.0,Bangladesh,4.3,200,1,2958.9375,Low,Entry
31565.0,1.2,11.0,4,5.0,Writing,France,14.0,UK,3.6,294,0,2630.4166666666665,Low,Junior
25699.0,1.5,19.0,3,8.0,Mobile App,Germany,29.0,India,3.9,2,1,1284.95,Low,Junior
42476.0,3.3,44.0,11,7.0,Marketing,Singapore,16.0,Australia,4.2,399,1,943.9111111111112,Medium,Expert
16871.0,4.1,63.0,2,8.0,Web Development,Brazil,87.0,USA,3.9,67,0,263.609375,High,Entry
12335.0,4.8,58.0,19,9.0,Data Science,France,10.0,USA,2.8,153,1,209.0677966101695,High,Expert
46436.0,1.1,92.0,9,2.0,Design,Canada,47.0,USA,1.6,493,0,499.31182795698925,Low,Senior
2549.0,3.1,93.0,19,5.0,Design,Germany,4.0,Ukraine,2.2,181,1,27.117021276595743,Medium,Expert
32116.0,2.9,89.0,17,8.0,Writing,France,12.0,Canada,1.8,12,1,356.84444444444443,Medium,Expert
38691.0,3.6,21.0,9,3.0,Design,France,42.0,Nigeria,2.4,188,0,1758.6818181818182,High,Senior
47857.0,3.2,96.0,0,6.0,Writing,Germany,4.0,Bangladesh,3.0,19,0,493.37113402061857,Medium,Entry
21432.0,3.7,46.0,5,6.0,Mobile App,Canada,84.0,UK,4.8,338,1,456.0,High,Junior
30355.0,3.6,28.0,10,7.0,Mobile App,Germany,6.0,Nigeria,4.8,282,1,1046.7241379310344,High,Senior
7658.0,1.5,85.0,1,3.0,Data Science,UK,14.0,Nigeria,4.1,385,0,89.04651162790698,Low,Entry
43516.0,4.2,44.0,6,8.0,Marketing,Brazil,35.0,Australia,4.9,9,1,967.0222222222222,High,Senior
7900.0,1.5,76.0,19,8.0,Mobile App,USA,47.0,Australia,5.0,187,1,102.59740259740259,Low,Expert
43142.0,3.8,8.0,17,9.0,Writing,UAE,58.0,Australia,4.5,344,1,4793.555555555556,High,Expert
15651.0,2.7,23.0,18,8.0,Design,Canada,65.0,USA,1.3,18,1,652.125,Medium,Expert
1654.0,3.1,14.0,3,3.0,Mobile App,UAE,19.0,India,2.7,142,0,110.26666666666667,Medium,Junior
4999.0,4.6,35.0,12,6.0,Mobile App,Canada,57.0,Pakistan,3.1,102,1,138.86111111111111,High,Expert
6795.0,4.6,12.0,17,9.0,Writing,UK,65.0,Australia,1.5,302,1,522.6923076923077,High,Expert
12683.0,4.3,90.0,19,1.0,Mobile App,UAE,13.0,Ukraine,4.2,240,1,139.37362637362637,High,Expert
29799.0,3.0,43.0,12,3.0,Design,Canada,8.0,Canada,1.6,151,0,677.25,Medium,Expert
13374.0,3.9,70.0,18,2.0,Marketing,UAE,18.0,Nigeria,2.5,271,0,188.3661971830986,High,Expert
33211.0,3.1,71.0,16,8.0,Design,UK,35.0,Philippines,1.3,336,1,461.2638888888889,Medium,Expert
6039.0,4.5,77.0,0,6.0,Marketing,Australia,87.0,Ukraine,3.1,187,0,77.42307692307692,High,Entry
42905.0,2.6,75.0,5,8.0,Design,Singapore,26.0,Philippines,3.4,463,1,564.5394736842105,Medium,Junior
48854.0,4.9,35.0,18,2.0,Design,USA,38.0,Nigeria,3.9,209,1,1357.0555555555557,High,Expert
3057.0,4.7,60.0,19,6.0,Web Development,UK,84.0,UK,2.4,176,1,50.114754098360656,High,Expert
38860.0,,80.0,0,7.0,Design,UK,66.0,Australia,3.4,387,0,479.75308641975306,,Entry
16982.0,2.1,39.0,7,8.0,Web Development,Singapore,26.0,UK,3.9,193,1,424.55,Medium,Senior
2700.0,1.5,92.0,16,9.0,Design,Brazil,57.0,Ukraine,4.0,176,1,29.032258064516128,Low,Expert
47440.0,4.4,26.0,14,5.0,Design,India,25.0,UK,2.2,368,1,1757.037037037037,High,Expert
3461.0,1.7,0.0,17,3.0,Writing,Australia,30.0,Ukraine,1.3,414,0,3461.0,Low,Expert
47475.0,4.4,33.0,6,2.0,Marketing,Brazil,82.0,Pakistan,1.2,65,0,1396.3235294117646,High,Senior
217173.0,3.0,67.0,15,8.0,Design,Brazil,7.0,Philippines,4.1,309,1,3193.720588235294,Medium,Expert
12469.0,2.6,87.0,6,1.0,Mobile App,Australia,27.0,Pakistan,2.5,1,0,141.6931818181818,Medium,Senior
3369.0,4.6,20.0,16,6.0,Design,France,11.0,Nigeria,1.5,316,1,160.42857142857142,High,Expert
47260.0,3.4,32.0,3,2.0,Data Science,Canada,8.0,Australia,1.7,270,0,1432.121212121212,Medium,Junior
29143.0,3.3,6.0,11,3.0,Writing,Singapore,11.0,USA,4.1,59,0,4163.285714285715,Medium,Expert
25236.0,3.2,64.0,12,8.0,Writing,India,88.0,Nigeria,3.4,367,1,388.24615384615385,Medium,Expert
38967.0,2.5,2.0,3,1.0,Design,Singapore,30.0,Bangladesh,3.0,42,0,12989.0,Medium,Junior
23828.0,4.1,50.0,0,6.0,Data Science,USA,15.0,Ukraine,3.5,92,0,467.2156862745098,High,Entry
26376.0,2.0,78.0,0,3.0,Marketing,Brazil,56.0,USA,1.5,225,0,333.873417721519,Low,Entry
21795.0,4.8,94.0,6,6.0,Design,UAE,35.0,Bangladesh,2.3,423,0,229.42105263157896,High,Senior
4487.0,4.6,53.0,8,3.0,Mobile App,UK,39.0,Pakistan,2.5,479,0,83.0925925925926,High,Senior
22899.0,2.3,79.0,0,8.0,Writing,UAE,24.0,Bangladesh,2.3,468,0,286.2375,Medium,Entry
46714.0,3.9,73.0,15,5.0,Writing,Australia,8.0,Australia,4.5,285,1,631.2702702702703,High,Expert
34486.0,3.3,92.0,17,4.0,Marketing,UK,43.0,UK,3.3,62,1,370.81720430107526,Medium,Expert
21380.0,2.4,58.0,14,9.0,Data Science,UK,42.0,Canada,3.9,279,1,362.3728813559322,Medium,Expert
5235.0,5.0,5.0,5,5.0,Web Development,Germany,84.0,Nigeria,1.9,427,0,872.5,High,Junior
44564.0,1.1,28.0,1,4.0,Marketing,Canada,41.0,India,2.1,13,0,1536.6896551724137,Low,Entry
5055.0,2.0,16.0,8,8.0,Data Science,Brazil,47.0,Philippines,1.9,27,0,297.3529411764706,Low,Senior
42414.0,3.1,59.0,3,8.0,Mobile App,Canada,26.0,UK,3.8,141,0,706.9,Medium,Junior
41318.0,3.1,21.0,12,8.0,Data Science,Singapore,52.0,Ukraine,2.4,439,1,1878.090909090909,Medium,Expert
46025.0,3.4,23.0,10,4.0,Marketing,India,88.0,Canada,2.6,107,0,1917.7083333333333,Medium,Senior
20330.0,4.0,80.0,12,1.0,Web Development,France,22.0,USA,3.8,289,0,250.98765432098764,High,Expert
17929.0,3.5,84.0,10,2.0,Mobile App,India,5.0,Ukraine,4.9,77,0,210.9294117647059,Medium,Senior
7393.0,3.4,50.0,18,4.0,Mobile App,UK,15.0,Nigeria,1.6,246,0,144.9607843137255,Medium,Expert
14873.0,1.2,49.0,7,2.0,Web Development,UAE,36.0,Ukraine,1.3,472,0,297.46,Low,Senior
47833.0,2.5,10.0,6,3.0,Design,Singapore,63.0,USA,1.8,11,0,4348.454545454545,Medium,Senior
3936.0,1.9,55.0,15,9.0,Data Science,UK,79.0,Philippines,3.9,183,1,70.28571428571429,Low,Expert
9254.0,2.1,70.0,2,9.0,Marketing,UK,49.0,Philippines,1.8,316,0,130.33802816901408,Medium,Entry
11177.0,3.2,41.0,16,9.0,Mobile App,Australia,55.0,Australia,3.3,360,1,266.1190476190476,Medium,Expert
6395.0,1.8,38.0,17,7.0,Marketing,UAE,72.0,Ukraine,3.4,444,1,163.97435897435898,Low,Expert
20238.0,2.2,68.0,14,4.0,Data Science,India,60.0,India,2.2,295,0,293.30434782608694,Medium,Expert
31246.0,1.9,47.0,16,1.0,Web Development,India,57.0,Australia,1.3,403,0,650.9583333333334,Low,Expert
49877.0,4.8,56.0,10,3.0,Writing,France,29.0,India,2.6,239,0,875.0350877192982,High,Senior
48904.0,4.8,20.0,4,8.0,Web Development,Australia,19.0,UK,1.7,425,0,2328.7619047619046,High,Junior
32852.0,3.4,81.0,15,4.0,Data Science,Singapore,73.0,Australia,1.7,262,1,400.6341463414634,Medium,Expert
40290.0,4.7,98.0,14,2.0,Mobile App,Australia,10.0,Bangladesh,3.1,334,0,406.969696969697,High,Expert
42419.0,4.1,19.0,9,8.0,Data Science,UAE,10.0,Ukraine,3.7,376,1,2120.95,High,Senior
6100.0,,14.0,13,7.0,Writing,Canada,89.0,Philippines,1.3,72,0,406.6666666666667,,Expert
29624.0,1.0,68.0,1,9.0,Mobile App,Germany,57.0,Ukraine,3.3,67,0,429.3333333333333,Low,Entry
28143.0,4.1,76.0,15,2.0,Writing,USA,54.0,Philippines,2.0,286,0,365.4935064935065,High,Expert
41264.0,3.8,50.0,18,5.0,Design,France,56.0,Philippines,3.7,470,1,809.0980392156863,High,Expert
9507.0,3.5,75.0,7,6.0,Marketing,France,68.0,Philippines,4.2,325,1,125.09210526315789,Medium,Senior
46214.0,4.0,61.0,14,2.0,Web Development,UK,69.0,UK,4.2,219,0,745.3870967741935,High,Expert
162216.0,3.1,84.0,9,,Design,India,87.0,Canada,2.5,459,0,1908.4235294117648,Medium,Senior
44580.0,3.8,36.0,4,4.0,Data Science,Australia,55.0,USA,3.3,46,0,1204.8648648648648,High,Junior
40947.0,4.7,5.0,19,8.0,Design,Brazil,69.0,UK,4.2,434,1,6824.5,High,Expert
8708.0,2.5,70.0,15,5.0,Web Development,Singapore,72.0,Bangladesh,1.2,57,0,122.64788732394366,Medium,Expert
19089.0,3.8,25.0,11,9.0,Mobile App,UK,81.0,Pakistan,3.4,405,1,734.1923076923077,High,Expert
43984.0,,7.0,12,,Marketing,Canada,1.0,UK,4.3,23,0,5498.0,,Expert
17953.0,3.7,72.0,8,3.0,Writing,USA,12.0,USA,2.5,289,0,245.93150684931507,High,Senior
36712.0,4.1,90.0,16,8.0,Mobile App,Brazil,35.0,Ukraine,2.8,318,1,403.42857142857144,High,Expert
44025.0,,3.0,19,1.0,Marketing,India,78.0,Nigeria,3.8,443,0,11006.25,,Expert
47702.0,3.6,20.0,11,9.0,Design,Canada,82.0,Philippines,1.3,402,1,2271.5238095238096,High,Expert
33135.0,1.9,30.0,4,4.0,Data Science,Australia,74.0,Canada,2.5,23,0,1068.8709677419354,Low,Junior
34328.0,3.7,20.0,11,9.0,Design,Australia,79.0,USA,2.2,63,1,1634.6666666666667,High,Expert
19211.0,2.9,24.0,0,,Web Development,Germany,33.0,Australia,1.1,254,0,768.44,Medium,Entry
3920.0,4.1,14.0,19,3.0,Web Development,Brazil,83.0,Bangladesh,1.8,147,0,261.3333333333333,High,Expert
31716.0,1.5,34.0,15,3.0,Data Science,France,25.0,Canada,2.6,115,0,906.1714285714286,Low,Expert
801.0,3.5,48.0,11,9.0,Marketing,France,16.0,Canada,1.8,97,0,16.346938775510203,Medium,Expert
45736.0,2.1,42.0,8,3.0,Mobile App,UAE,8.0,UK,3.4,238,0,1063.6279069767443,Medium,Senior
1199.0,4.4,40.0,12,4.0,Web Development,Canada,35.0,Bangladesh,2.8,282,0,29.24390243902439,High,Expert
690.0,4.7,36.0,16,9.0,Web Development,India,85.0,Canada,1.2,441,1,18.64864864864865,High,Expert
10992.0,5.0,56.0,16,4.0,Data Science,Brazil,83.0,India,2.1,299,0,192.8421052631579,High,Expert
36243.0,4.2,41.0,3,3.0,Mobile App,Germany,46.0,Australia,1.1,92,0,862.9285714285714,High,Junior
6602.0,4.0,46.0,13,7.0,Design,Germany,11.0,USA,2.4,64,1,140.46808510638297,High,Expert
20278.0,1.9,91.0,18,6.0,Writing,UAE,61.0,USA,2.0,374,1,220.41304347826087,Low,Expert
27141.0,2.3,60.0,6,1.0,Data Science,India,44.0,USA,3.8,173,0,444.9344262295082,Medium,Senior
35084.0,2.9,13.0,2,8.0,Mobile App,India,11.0,Bangladesh,2.2,483,0,2506.0,Medium,Entry
33245.0,4.1,67.0,0,,Writing,USA,11.0,Nigeria,2.5,309,0,488.8970588235294,High,Entry
23593.0,4.7,52.0,11,4.0,Data Science,USA,22.0,Nigeria,3.9,375,1,445.1509433962264,High,Expert
1069.0,1.8,83.0,14,6.0,Design,Germany,85.0,Nigeria,2.9,234,1,12.726190476190476,Low,Expert
38710.0,4.7,33.0,10,6.0,Design,Brazil,82.0,Bangladesh,3.2,166,1,1138.5294117647059,High,Senior
35163.0,3.8,75.0,9,7.0,Mobile App,Brazil,62.0,Australia,4.4,236,1,462.67105263157896,High,Senior
37131.0,3.4,96.0,1,5.0,Mobile App,India,48.0,Australia,1.8,493,0,382.7938144329897,Medium,Entry
46181.0,1.8,23.0,3,5.0,Design,Brazil,63.0,Bangladesh,5.0,6,0,1924.2083333333333,Low,Junior
7955.0,1.2,19.0,16,4.0,Design,Germany,51.0,Philippines,4.6,309,1,397.75,Low,Expert
4514.0,3.3,68.0,16,6.0,Data Science,Singapore,45.0,Canada,2.1,42,1,65.42028985507247,Medium,Expert
11593.0,3.6,29.0,7,7.0,Marketing,UAE,33.0,Bangladesh,4.6,275,1,386.43333333333334,High,Senior
18570.0,1.8,87.0,13,1.0,Marketing,France,85.0,Canada,4.0,339,0,211.02272727272728,Low,Expert
36277.0,3.2,6.0,3,9.0,Mobile App,France,60.0,Australia,4.7,152,1,5182.428571428572,Medium,Junior
17038.0,4.4,35.0,5,8.0,Writing,Germany,2.0,Pakistan,3.8,42,1,473.27777777777777,High,Junior
11229.0,4.3,37.0,18,7.0,Design,Germany,13.0,USA,3.7,212,1,295.5,High,Expert
34677.0,4.7,79.0,3,9.0,Writing,USA,66.0,Canada,1.0,200,0,433.4625,High,Junior
45517.0,2.5,51.0,2,3.0,Mobile App,France,57.0,India,2.9,382,0,875.3269230769231,Medium,Entry
1284.0,2.3,14.0,19,4.0,Mobile App,India,43.0,Australia,1.8,154,1,85.6,Medium,Expert
28251.0,4.0,45.0,5,7.0,Web Development,France,45.0,Ukraine,2.3,219,0,614.1521739130435,High,Junior
41364.0,2.7,22.0,6,6.0,Design,Germany,31.0,Nigeria,4.9,152,0,1798.4347826086957,Medium,Senior
40828.0,1.4,11.0,13,2.0,Marketing,UAE,10.0,Ukraine,1.3,35,0,3402.3333333333335,Low,Expert
13033.0,2.1,92.0,11,2.0,Marketing,Canada,23.0,Nigeria,3.9,225,0,140.13978494623655,Medium,Expert
40611.0,2.7,43.0,15,7.0,Mobile App,UAE,86.0,Ukraine,1.7,321,1,922.9772727272727,Medium,Expert
40474.0,2.2,14.0,19,9.0,Mobile App,France,29.0,Bangladesh,1.0,120,1,2698.266666666667,Medium,Expert
6301.0,2.3,92.0,7,,Design,USA,31.0,USA,3.0,8,1,67.75268817204301,Medium,Senior
19690.0,2.2,48.0,1,7.0,Web Development,Canada,78.0,Philippines,1.6,338,0,401.83673469387753,Medium,Entry
39254.0,1.2,20.0,12,8.0,Web Development,Brazil,74.0,Nigeria,4.9,334,1,1869.2380952380952,Low,Expert
30092.0,3.5,14.0,7,3.0,Web Development,Australia,18.0,USA,1.8,180,0,2006.1333333333334,Medium,Senior
11147.0,3.4,13.0,19,1.0,Web Development,Singapore,11.0,Bangladesh,1.8,20,0,796.2142857142857,Medium,Expert
9216.0,3.6,41.0,15,7.0,Data Science,Germany,47.0,USA,1.1,433,1,219.42857142857142,High,Expert
23855.0,1.8,79.0,3,8.0,Design,France,3.0,Bangladesh,2.3,271,0,298.1875,Low,Junior
22509.0,2.2,14.0,15,2.0,Design,India,2.0,UK,1.1,193,0,1500.6,Medium,Expert
24876.0,3.5,62.0,19,9.0,Design,Canada,54.0,India,3.0,25,1,394.85714285714283,Medium,Expert
45591.0,3.4,67.0,5,4.0,Marketing,India,72.0,Ukraine,3.0,427,0,670.4558823529412,Medium,Junior
5280.0,,26.0,3,9.0,Web Development,France,31.0,Ukraine,1.2,284,0,195.55555555555554,,Junior
2868.0,2.4,86.0,15,3.0,Web Development,Singapore,8.0,Bangladesh,2.0,480,0,32.96551724137931,Medium,Expert
12539.0,4.7,92.0,12,8.0,Marketing,Singapore,43.0,Australia,4.3,97,1,134.8279569892473,High,Expert
7155.0,2.4,52.0,4,2.0,Marketing,UAE,48.0,Philippines,2.9,429,0,135.0,Medium,Junior
41441.0,2.8,51.0,14,3.0,Mobile App,India,2.0,Philippines,2.7,218,0,796.9423076923077,Medium,Expert
4995.0,3.7,62.0,7,1.0,Data Science,France,22.0,Nigeria,3.8,326,0,79.28571428571429,High,Senior
11393.0,3.2,72.0,6,5.0,Marketing,Australia,5.0,Nigeria,3.9,432,0,156.06849315068493,Medium,Senior
26047.0,2.4,52.0,13,4.0,Design,Brazil,7.0,Canada,4.0,398,0,491.45283018867923,Medium,Expert
22886.0,2.7,56.0,6,1.0,Data Science,India,20.0,Ukraine,4.3,272,0,401.50877192982455,Medium,Senior
13903.0,4.2,51.0,6,9.0,Marketing,Australia,77.0,India,1.9,392,1,267.36538461538464,High,Senior
32597.0,2.1,42.0,17,6.0,Design,Canada,2.0,India,1.3,460,1,758.0697674418604,Medium,Expert
13621.0,1.6,6.0,9,6.0,Web Development,USA,32.0,Ukraine,2.5,287,0,1945.857142857143,Low,Senior
11466.0,2.3,41.0,17,2.0,Web Development,India,3.0,Pakistan,4.4,65,0,273.0,Medium,Expert
34121.0,4.4,3.0,13,7.0,Design,UK,41.0,Bangladesh,1.3,314,0,8530.25,High,Expert
28812.0,1.4,68.0,9,9.0,Writing,Germany,42.0,Bangladesh,3.3,415,1,417.5652173913044,Low,Senior
23177.0,5.0,4.0,6,6.0,Web Development,India,77.0,USA,3.8,110,1,4635.4,High,Senior
31789.0,3.2,74.0,6,8.0,Mobile App,UK,85.0,Australia,2.9,211,1,423.85333333333335,Medium,Senior
31524.0,4.9,91.0,6,5.0,Marketing,UAE,45.0,Nigeria,2.0,170,0,342.6521739130435,High,Senior
43175.0,4.8,79.0,4,2.0,Web Development,India,87.0,India,2.3,338,0,539.6875,High,Junior
5277.0,2.8,40.0,0,4.0,Mobile App,UK,71.0,Australia,1.3,365,0,128.70731707317074,Medium,Entry
30249.0,1.8,93.0,13,1.0,Data Science,USA,17.0,Bangladesh,2.2,474,0,321.79787234042556,Low,Expert
15838.0,1.7,3.0,17,1.0,Web Development,UK,47.0,USA,1.2,483,0,3959.5,Low,Expert
2991.0,2.0,1.0,12,6.0,Marketing,USA,69.0,Nigeria,3.9,58,1,1495.5,Low,Expert
27736.0,3.8,66.0,7,2.0,Web Development,Brazil,24.0,Ukraine,4.6,29,0,413.97014925373134,High,Senior
48596.0,2.1,20.0,7,6.0,Marketing,Brazil,71.0,Canada,3.5,266,0,2314.095238095238,Medium,Senior
15099.0,2.4,69.0,9,1.0,Data Science,Canada,34.0,Nigeria,3.6,463,0,215.7,Medium,Senior
20008.0,2.8,42.0,16,3.0,Marketing,Canada,50.0,USA,2.9,374,1,465.30232558139534,Medium,Expert
3551.0,4.7,81.0,5,9.0,Mobile App,Brazil,42.0,Australia,1.6,153,1,43.30487804878049,High,Junior
49247.0,1.8,68.0,14,2.0,Writing,USA,33.0,India,1.0,349,0,713.7246376811594,Low,Expert
49656.0,1.0,8.0,14,8.0,Marketing,France,27.0,Australia,2.4,1,1,5517.333333333333,Low,Expert
22106.0,1.2,83.0,15,6.0,Marketing,Brazil,78.0,Australia,4.0,417,1,263.1666666666667,Low,Expert
22199.0,4.6,27.0,7,6.0,Mobile App,France,59.0,Nigeria,4.8,168,1,792.8214285714286,High,Senior
1376.0,3.6,25.0,18,7.0,Design,Singapore,19.0,India,2.7,213,1,52.92307692307692,High,Expert
32593.0,2.1,81.0,19,5.0,Design,India,76.0,USA,2.5,250,1,397.4756097560976,Medium,Expert
4642.0,1.7,82.0,14,4.0,Design,Australia,3.0,Philippines,2.8,30,0,55.9277108433735,Low,Expert
15702.0,2.2,2.0,2,6.0,Marketing,India,71.0,Pakistan,2.7,318,0,5234.0,Medium,Entry
40234.0,1.5,72.0,5,8.0,Data Science,UAE,25.0,Nigeria,3.5,182,0,551.1506849315068,Low,Junior
7579.0,4.8,99.0,7,4.0,Mobile App,UAE,15.0,Australia,3.9,372,0,75.79,High,Senior
8487.0,4.1,94.0,15,5.0,Marketing,Australia,83.0,Bangladesh,4.1,188,1,89.33684210526316,High,Expert
40067.0,2.8,48.0,14,7.0,Web Development,UAE,60.0,Pakistan,3.6,212,1,817.6938775510204,Medium,Expert
29440.0,4.5,16.0,12,6.0,Marketing,Australia,83.0,Bangladesh,2.8,126,1,1731.764705882353,High,Expert
37733.0,2.0,62.0,19,4.0,Design,Australia,23.0,Philippines,4.8,291,1,598.936507936508,Low,Expert
17519.0,3.9,54.0,14,4.0,Mobile App,UAE,11.0,Australia,3.8,295,1,318.5272727272727,High,Expert
46685.0,4.4,22.0,17,4.0,Web Development,UK,59.0,Nigeria,2.7,22,0,2029.7826086956522,High,Expert
18577.0,,33.0,12,1.0,Mobile App,Australia,85.0,USA,2.8,409,0,546.3823529411765,,Expert
26758.0,4.0,68.0,7,5.0,Data Science,USA,34.0,USA,4.3,17,0,387.7971014492754,High,Senior
21636.0,2.2,14.0,13,8.0,Design,USA,7.0,Canada,2.8,78,1,1442.4,Medium,Expert
490812.0,2.2,46.0,10,7.0,Writing,UAE,44.0,Nigeria,3.1,33,0,10442.808510638299,Medium,Senior
17714.0,1.4,2.0,5,5.0,Marketing,Australia,64.0,India,2.2,469,0,5904.666666666667,Low,Junior
14598.0,2.8,82.0,0,3.0,Design,Germany,23.0,USA,4.4,411,0,175.87951807228916,Medium,Entry
28751.0,3.9,27.0,1,1.0,Design,India,58.0,India,3.1,106,0,1026.8214285714287,High,Entry
38445.0,4.8,2.0,12,7.0,Data Science,Brazil,20.0,Pakistan,3.2,304,1,12815.0,High,Expert
47530.0,3.4,3.0,0,3.0,Web Development,Germany,27.0,Australia,4.5,447,0,11882.5,Medium,Entry
26445.0,4.5,87.0,3,4.0,Design,Australia,60.0,Philippines,4.7,198,0,300.5113636363636,High,Junior
25816.0,4.3,30.0,1,5.0,Web Development,Australia,8.0,Canada,4.3,190,0,832.7741935483871,High,Entry
32717.0,1.7,44.0,19,8.0,Web Development,France,67.0,India,1.3,231,1,727.0444444444445,Low,Expert
8808.0,2.9,58.0,15,7.0,Data Science,USA,2.0,Pakistan,2.8,61,1,149.28813559322035,Medium,Expert
6449.0,1.5,44.0,2,9.0,Design,Singapore,22.0,Philippines,2.4,41,0,143.3111111111111,Low,Entry
1650.0,3.7,74.0,16,3.0,Marketing,Brazil,70.0,Bangladesh,1.9,23,0,22.0,High,Expert
24444.0,4.8,36.0,4,1.0,Data Science,Canada,36.0,UK,4.6,162,0,660.6486486486486,High,Junior
35199.0,1.5,64.0,7,1.0,Data Science,Australia,24.0,India,4.6,460,0,541.5230769230769,Low,Senior
9704.0,3.9,8.0,11,1.0,Writing,Singapore,12.0,Philippines,2.9,182,0,1078.2222222222222,High,Expert
1581.0,3.5,16.0,11,2.0,Marketing,India,81.0,Philippines,1.5,432,0,93.0,Medium,Expert
29805.0,3.3,64.0,0,2.0,Data Science,Australia,22.0,Canada,1.1,332,0,458.53846153846155,Medium,Entry
17396.0,,2.0,0,7.0,Writing,Germany,83.0,Ukraine,2.8,94,0,5798.666666666667,,Entry
46675.0,2.4,25.0,14,9.0,Web Development,USA,73.0,USA,1.2,442,1,1795.1923076923076,Medium,Expert
8305.0,1.2,52.0,16,8.0,Marketing,Brazil,,Australia,3.4,82,1,156.69811320754718,Low,Expert
5737.0,1.9,30.0,1,4.0,Marketing,USA,81.0,Canada,3.4,92,0,185.06451612903226,Low,Entry
20556.0,1.1,25.0,16,2.0,Web Development,India,23.0,Australia,4.6,277,0,790.6153846153846,Low,Expert
46043.0,3.3,22.0,19,3.0,Mobile App,India,74.0,Nigeria,1.8,104,0,2001.8695652173913,Medium,Expert
49512.0,1.4,29.0,8,5.0,Marketing,Singapore,63.0,Ukraine,2.5,84,0,1650.4,Low,Senior
46452.0,4.5,9.0,11,9.0,Mobile App,USA,30.0,Australia,4.4,60,1,4645.2,High,Expert
