project_budget,client_rating,num_existing_proposals,freelancer_experience,proposal_quality_score,project_category,client_location,project_duration,freelancer_country,freelancer_rating,previous_jobs_completed,budget_per_proposal,project_category_encoded,client_location_encoded,freelancer_country_encoded,client_rating_category_encoded,experience_level_encoded,experience_quality_interaction,combined_experience_rating
24438.0,4.5,79.0,8,7.0,Web Development,Canada,5.0,Australia,3.0,272,305.475,4,2,0,0,3,56.0,85.19999999999999
24164.0,1.5,0.0,14,3.0,Mobile App,Australia,25.0,India,1.6,476,24164.0,3,0,3,1,1,42.0,147.64
2136.0,1.8,76.0,11,9.0,Web Development,UAE,34.0,Pakistan,3.8,234,27.74025974025974,4,7,5,1,1,99.0,75.02000000000001
20580.0,1.9,53.0,8,4.0,Data Science,India,12.0,Pakistan,4.3,486,381.1111111111111,0,5,5,1,3,32.0,149.92
28228.0,3.8,10.0,13,2.0,Data Science,Germany,28.0,Australia,3.8,415,2566.181818181818,0,4,0,0,1,26.0,129.92
27236.0,3.4,52.0,12,3.0,Marketing,Brazil,6.0,Australia,2.8,226,513.8867924528302,2,1,0,2,1,36.0,72.52
29173.0,3.5,7.0,5,5.0,Marketing,Australia,19.0,Ukraine,4.5,226,3646.625,2,0,9,2,2,25.0,71.1
38005.0,4.8,24.0,18,3.0,Mobile App,Germany,12.0,India,1.6,353,1520.2,3,4,3,0,1,54.0,111.94
47823.0,3.0,39.0,3,5.0,Writing,Canada,25.0,India,2.0,340,1195.575,5,2,3,2,2,15.0,103.7
47145.0,1.5,31.0,19,4.0,Web Development,Brazil,13.0,Nigeria,3.0,271,1473.28125,4,1,4,1,1,76.0,88.2
1354.0,2.4,87.0,16,3.0,Web Development,USA,81.0,Australia,1.2,278,15.386363636363637,4,9,0,2,1,48.0,88.67999999999999
25048.0,2.7,27.0,18,6.0,Data Science,Germany,76.0,Philippines,1.4,394,894.5714285714286,0,4,6,2,1,108.0,124.15999999999998
39123.0,2.6,77.0,2,8.0,Web Development,USA,3.0,India,2.6,123,501.5769230769231,4,9,3,2,0,16.0,38.54
7892.0,3.7,2.0,13,4.0,Mobile App,Brazil,24.0,Nigeria,4.8,397,2630.6666666666665,3,1,4,0,1,52.0,124.91999999999999
47217.0,4.6,99.0,16,9.0,Design,Canada,8.0,Ukraine,4.6,194,472.17,1,2,9,0,1,144.0,64.83999999999999
22056.0,2.2,90.0,12,6.0,Marketing,UAE,45.0,Ukraine,2.9,70,242.37362637362637,2,7,9,2,1,72.0,25.759999999999998
39059.0,3.2,83.0,8,5.0,Data Science,France,72.0,Bangladesh,1.6,231,464.98809523809524,0,3,1,2,3,40.0,72.34
26809.0,4.2,78.0,0,3.0,Marketing,UAE,1.0,Bangladesh,1.7,172,339.3544303797468,2,7,1,0,0,0.0,52.28
22419.0,2.7,61.0,16,5.0,Marketing,Brazil,3.0,Canada,2.5,498,361.5967741935484,2,1,2,2,1,80.0,155.20000000000002
5431.0,1.7,26.0,15,5.0,Marketing,Brazil,65.0,Nigeria,1.8,202,201.14814814814815,2,1,4,1,1,75.0,65.82
33470.0,2.9,44.0,17,4.0,Design,UK,15.0,Ukraine,1.3,32,743.7777777777778,1,8,9,2,1,68.0,15.219999999999999
44715.0,1.2,91.0,1,6.0,Web Development,Brazil,50.0,Canada,3.7,210,486.0326086956522,4,1,2,1,0,6.0,64.78
13188.0,4.8,24.0,13,3.0,Writing,France,20.0,Bangladesh,3.3,300,527.52,5,3,1,0,1,39.0,95.22
25842.0,1.3,60.0,16,1.0,Marketing,Australia,3.0,USA,2.2,181,423.6393442622951,2,0,8,1,1,16.0,59.98
37657.0,2.8,43.0,2,7.0,Mobile App,USA,61.0,India,4.1,240,855.8409090909091,3,9,3,2,0,14.0,74.24
2827.0,3.1,96.0,1,7.0,Marketing,Canada,15.0,Australia,4.1,488,29.144329896907216,2,2,0,2,0,7.0,148.34
41272.0,4.9,45.0,7,5.0,Marketing,India,59.0,Ukraine,3.0,50,897.2173913043479,2,5,9,0,3,35.0,18.3
41045.0,1.7,13.0,1,9.0,Web Development,Brazil,54.0,Pakistan,1.4,370,2931.785714285714,4,1,5,1,0,9.0,111.86
697.0,1.5,7.0,1,2.0,Mobile App,UAE,60.0,Bangladesh,4.7,379,87.125,3,7,1,1,0,2.0,115.88000000000001
24009.0,1.0,47.0,8,1.0,Web Development,UK,37.0,India,3.7,342,500.1875,4,8,3,1,3,8.0,106.47999999999999
35198.0,1.6,13.0,19,3.0,Marketing,UK,21.0,Nigeria,2.0,406,2514.1428571428573,2,8,4,1,1,57.0,128.3
45042.0,1.8,64.0,5,7.0,Web Development,UAE,23.0,Pakistan,3.4,28,692.9538461538461,4,7,5,1,2,35.0,11.260000000000002
15587.0,3.5,79.0,11,9.0,Web Development,Singapore,18.0,Canada,2.6,5,194.8375,4,6,2,2,1,99.0,5.84
23171.0,1.9,81.0,8,2.0,Data Science,Brazil,17.0,Pakistan,3.5,422,282.5731707317073,0,1,5,1,3,16.0,130.4
25684.0,1.1,6.0,6,6.0,Design,USA,31.0,Australia,2.9,132,3669.1428571428573,1,9,0,1,3,36.0,42.56
28348.0,4.3,78.0,11,3.0,Writing,UK,64.0,India,2.9,95,358.8354430379747,5,8,3,0,1,33.0,32.96
42607.0,2.5,87.0,4,5.0,Design,Australia,48.0,Pakistan,3.9,423,484.17045454545456,1,0,5,2,2,20.0,129.66
21166.0,2.4,48.0,15,9.0,Design,Canada,26.0,Nigeria,3.5,345,431.9591836734694,1,2,4,2,1,135.0,109.4
44857.0,2.2,54.0,4,5.0,Mobile App,USA,22.0,Canada,1.3,461,815.5818181818182,3,9,2,2,2,20.0,140.01999999999998
16208.0,4.9,12.0,11,1.0,Data Science,Australia,45.0,USA,1.3,81,1246.7692307692307,0,0,8,0,1,11.0,28.12
26870.0,1.7,72.0,19,5.0,Data Science,UK,36.0,UK,2.2,276,368.0821917808219,0,8,7,1,1,95.0,89.38
3311.0,4.6,55.0,8,1.0,Web Development,Brazil,64.0,Ukraine,2.7,314,59.125,4,1,9,0,3,8.0,97.68
47511.0,4.1,55.0,6,8.0,Design,India,35.0,Australia,2.1,216,848.4107142857143,1,5,0,0,3,48.0,67.44
7046.0,1.3,14.0,18,7.0,Writing,USA,75.0,Philippines,3.6,403,469.73333333333335,5,9,6,1,1,126.0,127.74
35254.0,4.9,56.0,19,2.0,Mobile App,UAE,82.0,UK,1.8,279,618.4912280701755,3,7,7,0,1,38.0,90.12
30706.0,2.1,57.0,10,9.0,Data Science,Brazil,27.0,Bangladesh,3.8,130,529.4137931034483,0,1,1,2,3,90.0,43.519999999999996
41606.0,1.4,34.0,11,5.0,Web Development,UK,68.0,Ukraine,4.1,85,1188.7428571428572,4,8,9,1,1,55.0,30.439999999999998
11911.0,4.3,87.0,2,7.0,Writing,Canada,17.0,Bangladesh,1.5,327,135.35227272727272,5,2,1,0,0,14.0,99.3
3411.0,3.8,96.0,16,4.0,Design,Canada,70.0,Nigeria,3.6,365,35.16494845360825,1,2,4,0,1,64.0,115.74
2234.0,3.5,15.0,6,1.0,Writing,Australia,11.0,Philippines,4.8,312,139.625,5,0,6,2,3,6.0,97.32
18727.0,1.6,7.0,9,8.0,Data Science,France,5.0,Bangladesh,1.8,365,2340.875,0,3,1,1,3,72.0,112.92
9180.0,2.9,92.0,14,1.0,Mobile App,Singapore,58.0,USA,4.6,92,98.70967741935483,3,6,8,2,1,14.0,33.64
19860.0,4.1,86.0,1,3.0,Design,Canada,82.0,UK,3.4,70,228.27586206896552,1,2,7,0,0,3.0,22.66
18843.0,2.2,44.0,12,5.0,Mobile App,USA,57.0,Nigeria,3.4,325,418.73333333333335,3,9,4,2,1,60.0,102.46
6259.0,2.2,94.0,3,8.0,Marketing,Brazil,89.0,Bangladesh,1.2,325,65.88421052631578,2,1,1,2,2,24.0,98.88
23578.0,3.0,39.0,17,8.0,Writing,USA,74.0,Philippines,4.0,331,589.45,5,9,6,2,1,136.0,106.0
35653.0,1.7,53.0,0,2.0,Writing,Germany,80.0,Canada,3.0,190,660.2407407407408,5,4,2,1,0,0.0,58.2
11611.0,4.5,13.0,1,9.0,Web Development,India,74.0,India,3.9,213,829.3571428571429,4,5,3,0,0,9.0,65.76
38004.0,2.8,58.0,1,4.0,Design,Brazil,74.0,USA,4.2,46,644.1355932203389,1,1,8,2,0,4.0,15.78
2302.0,4.9,93.0,3,4.0,Writing,France,85.0,Bangladesh,3.1,217,24.48936170212766,5,3,1,0,2,12.0,67.24
8655.0,2.6,52.0,2,2.0,Data Science,France,14.0,Canada,2.1,88,163.30188679245282,0,3,2,2,0,4.0,27.84
8620.0,3.9,26.0,16,1.0,Marketing,Canada,72.0,Australia,1.6,274,319.25925925925924,2,2,0,0,1,16.0,87.64
39884.0,2.1,46.0,13,7.0,Data Science,France,1.0,Australia,1.6,483,848.5957446808511,0,3,0,2,1,91.0,149.44
47525.0,2.5,79.0,1,3.0,Mobile App,Singapore,16.0,Philippines,4.5,226,594.0625,3,6,6,2,0,3.0,69.89999999999999
47754.0,1.8,5.0,15,4.0,Marketing,UAE,26.0,India,1.5,396,7959.0,2,7,3,1,1,60.0,123.89999999999999
22418.0,2.4,54.0,10,9.0,Marketing,Canada,49.0,Nigeria,2.5,216,407.6,2,2,4,2,3,90.0,68.8
20945.0,3.2,96.0,12,6.0,Data Science,Brazil,42.0,Philippines,2.3,239,215.9278350515464,0,1,6,2,1,72.0,76.22
30806.0,5.0,43.0,0,1.0,Writing,India,70.0,UK,4.5,300,700.1363636363636,5,5,7,0,0,0.0,91.8
17146.0,3.7,17.0,1,9.0,Data Science,UAE,66.0,Ukraine,2.9,415,952.5555555555555,0,7,9,0,0,9.0,125.96
47343.0,1.8,15.0,1,9.0,Design,UK,53.0,UK,5.0,413,2958.9375,1,8,7,1,0,9.0,126.19999999999999
31565.0,1.2,11.0,4,5.0,Mobile App,France,9.0,Philippines,3.9,340,2630.4166666666665,3,3,6,1,2,20.0,104.76
25699.0,1.5,19.0,3,8.0,Marketing,Brazil,69.0,India,4.4,381,1284.95,2,1,3,1,2,24.0,116.96
42476.0,3.3,44.0,11,5.0,Design,Brazil,40.0,Bangladesh,1.4,169,943.9111111111112,1,1,1,2,1,55.0,54.559999999999995
16871.0,4.1,63.0,2,8.0,Writing,France,56.0,Pakistan,2.0,364,263.609375,5,3,5,0,0,16.0,110.60000000000001
12335.0,4.8,58.0,19,9.0,Writing,UAE,5.0,Australia,1.5,231,209.0677966101695,5,7,0,0,1,171.0,75.6
46436.0,1.1,92.0,9,2.0,Data Science,USA,56.0,India,2.9,107,499.31182795698925,0,9,3,1,3,18.0,35.96
2549.0,3.1,93.0,19,5.0,Web Development,UAE,72.0,India,3.9,327,27.117021276595743,4,7,3,2,1,95.0,105.36
32116.0,2.9,89.0,17,8.0,Marketing,USA,5.0,Philippines,1.7,232,356.84444444444443,2,9,6,2,1,136.0,75.38
38691.0,3.6,21.0,9,3.0,Marketing,Canada,69.0,Australia,1.5,169,1758.6818181818182,2,2,0,0,3,27.0,53.99999999999999
47857.0,3.2,96.0,0,6.0,Web Development,Singapore,52.0,India,3.5,134,493.37113402061857,4,6,3,2,0,0.0,41.599999999999994
21432.0,3.7,46.0,5,6.0,Writing,Australia,81.0,Australia,1.9,130,456.0,5,0,0,0,2,30.0,41.26
30355.0,3.6,28.0,10,7.0,Writing,Brazil,73.0,Australia,2.9,36,1046.7241379310344,5,1,0,0,3,70.0,14.959999999999999
7658.0,1.5,85.0,1,3.0,Marketing,Singapore,33.0,Ukraine,1.2,258,89.04651162790698,2,6,9,1,0,3.0,78.17999999999999
43516.0,4.2,44.0,6,8.0,Mobile App,USA,22.0,India,3.7,401,967.0222222222222,3,9,3,0,3,48.0,123.58
7900.0,1.5,76.0,19,8.0,Marketing,UAE,85.0,Nigeria,3.2,498,102.59740259740259,2,7,4,1,1,152.0,156.38
43142.0,3.8,8.0,17,9.0,Writing,Canada,15.0,India,3.6,123,4793.555555555556,5,2,3,0,1,153.0,43.44
15651.0,2.7,23.0,18,8.0,Writing,France,65.0,Ukraine,2.1,425,652.125,5,3,9,2,1,144.0,133.74
1654.0,3.1,14.0,3,3.0,Mobile App,UK,71.0,Canada,2.1,392,110.26666666666667,3,8,2,2,2,9.0,119.33999999999999
4999.0,4.6,35.0,12,6.0,Design,France,23.0,Philippines,4.2,440,138.86111111111111,1,3,6,0,1,72.0,137.28
6795.0,4.6,12.0,17,9.0,Design,France,6.0,USA,3.9,407,522.6923076923077,1,3,8,0,1,153.0,128.76
12683.0,4.3,90.0,19,1.0,Mobile App,Singapore,84.0,India,3.3,262,139.37362637362637,3,6,3,0,1,19.0,85.61999999999999
29799.0,3.0,43.0,12,3.0,Mobile App,UK,58.0,UK,3.5,352,677.25,3,8,7,2,1,36.0,110.6
13374.0,3.9,70.0,18,2.0,Design,UAE,26.0,Ukraine,1.4,216,188.3661971830986,1,7,9,0,1,36.0,70.75999999999999
33211.0,3.1,71.0,16,8.0,Design,India,12.0,Pakistan,4.4,169,461.2638888888889,1,5,5,2,1,128.0,57.26
6039.0,4.5,77.0,0,6.0,Design,Brazil,77.0,India,4.1,97,77.42307692307692,1,1,3,0,0,0.0,30.74
42905.0,2.6,75.0,5,8.0,Design,Singapore,77.0,Canada,3.4,357,564.5394736842105,1,6,2,2,2,40.0,109.96
48854.0,4.9,35.0,18,2.0,Marketing,UAE,2.0,USA,4.7,185,1357.0555555555557,2,7,8,0,1,36.0,62.78
3057.0,4.7,60.0,19,6.0,Marketing,Canada,32.0,Bangladesh,1.7,212,50.114754098360656,2,2,1,0,1,114.0,69.97999999999999
38860.0,4.0,80.0,0,7.0,Data Science,Canada,50.0,Bangladesh,3.7,357,479.75308641975306,0,2,1,0,0,0.0,108.58
16982.0,2.1,39.0,7,8.0,Mobile App,Brazil,61.0,Bangladesh,4.9,311,424.55,3,1,1,2,3,56.0,97.36
2700.0,1.5,92.0,16,9.0,Web Development,UAE,11.0,Bangladesh,2.2,231,29.032258064516128,4,7,1,1,1,144.0,74.97999999999999
47440.0,4.4,26.0,14,5.0,Data Science,Singapore,68.0,Ukraine,1.1,441,1757.037037037037,0,6,9,0,1,70.0,136.94
3461.0,1.7,0.0,17,3.0,Web Development,UK,34.0,India,3.9,401,3461.0,4,8,3,1,1,51.0,126.96
47475.0,4.4,33.0,6,5.0,Web Development,Canada,80.0,Nigeria,1.0,166,1396.3235294117646,4,2,4,0,3,30.0,52.0
21857.0,3.0,67.0,15,8.0,Writing,UAE,89.0,Philippines,4.5,305,321.4264705882353,5,7,6,2,1,120.0,97.8
12469.0,2.6,87.0,6,1.0,Mobile App,UK,8.0,USA,1.2,160,141.6931818181818,3,8,8,2,3,6.0,50.28
3369.0,3.0,20.0,16,6.0,Marketing,UAE,8.0,USA,3.6,283,160.42857142857142,2,7,8,2,1,96.0,91.13999999999999
47260.0,3.4,32.0,3,2.0,Data Science,India,15.0,Philippines,2.5,183,1432.121212121212,0,5,6,2,2,6.0,56.8
29143.0,3.3,6.0,11,3.0,Mobile App,Germany,5.0,Philippines,1.8,24,4163.285714285715,3,4,6,2,1,33.0,11.219999999999999
25236.0,3.2,64.0,12,8.0,Design,Brazil,19.0,Nigeria,4.6,141,388.24615384615385,1,1,4,2,1,96.0,47.739999999999995
38967.0,2.5,2.0,3,1.0,Mobile App,Australia,74.0,UK,4.0,182,12989.0,3,0,7,2,2,3.0,57.1
23828.0,4.1,50.0,0,6.0,Web Development,Canada,9.0,Philippines,2.4,83,467.2156862745098,4,2,6,0,0,0.0,25.86
26376.0,2.0,78.0,0,3.0,Marketing,UAE,57.0,UK,2.1,230,333.873417721519,2,7,7,1,0,0.0,69.84
21795.0,4.8,94.0,6,6.0,Design,Singapore,54.0,Bangladesh,3.9,467,229.42105263157896,1,6,1,0,3,36.0,143.46
4487.0,3.0,53.0,8,3.0,Mobile App,UAE,29.0,Bangladesh,4.3,390,83.0925925925926,3,7,1,2,3,24.0,121.12
22899.0,2.3,79.0,0,8.0,Mobile App,Singapore,19.0,UK,3.9,387,286.2375,3,6,7,2,0,0.0,117.66
46714.0,3.9,73.0,15,5.0,Marketing,USA,77.0,India,3.6,222,631.2702702702703,2,9,3,0,1,75.0,72.53999999999999
34486.0,3.3,92.0,17,4.0,Web Development,India,46.0,Nigeria,1.9,157,370.81720430107526,4,5,4,2,1,68.0,52.96
21380.0,2.4,58.0,14,9.0,Design,France,80.0,Nigeria,4.4,317,362.3728813559322,1,3,4,2,1,126.0,101.06
5235.0,5.0,5.0,5,5.0,Web Development,UAE,62.0,Bangladesh,4.0,184,872.5,4,7,1,0,2,25.0,58.3
44564.0,1.1,28.0,1,4.0,Marketing,UK,60.0,USA,3.1,420,1536.6896551724137,2,8,8,1,0,4.0,127.54
5055.0,2.0,16.0,8,8.0,Mobile App,Australia,5.0,Philippines,3.0,182,297.3529411764706,3,0,6,1,3,64.0,58.2
42414.0,3.1,59.0,3,8.0,Data Science,France,33.0,Bangladesh,3.3,84,706.9,0,3,1,2,2,24.0,27.419999999999998
41318.0,3.1,21.0,12,8.0,Data Science,India,83.0,Bangladesh,4.3,64,1878.090909090909,0,5,1,2,1,96.0,24.52
46025.0,3.4,23.0,10,4.0,Writing,USA,55.0,Canada,4.0,51,1917.7083333333333,5,9,2,2,3,40.0,19.9
20330.0,3.0,80.0,12,1.0,Data Science,UK,19.0,Bangladesh,4.4,2,250.98765432098764,0,8,1,2,1,12.0,5.959999999999999
17929.0,3.5,84.0,10,2.0,Marketing,India,17.0,Bangladesh,3.0,76,210.9294117647059,2,5,1,2,3,20.0,27.0
7393.0,3.4,50.0,18,4.0,Marketing,Germany,88.0,USA,3.5,134,144.9607843137255,2,4,8,2,1,72.0,46.99999999999999
14873.0,3.0,49.0,7,2.0,Marketing,USA,42.0,UK,4.4,325,297.46,2,9,7,2,3,14.0,101.36
47833.0,2.5,10.0,6,3.0,Design,Canada,22.0,Pakistan,1.9,69,4348.454545454545,1,2,5,2,3,18.0,23.259999999999998
3936.0,1.9,55.0,15,9.0,Writing,Germany,39.0,Bangladesh,2.8,161,70.28571428571429,5,4,1,1,1,135.0,53.919999999999995
9254.0,2.1,70.0,2,9.0,Design,Germany,80.0,UK,3.5,95,130.33802816901408,1,4,7,2,0,18.0,30.5
11177.0,3.0,41.0,16,9.0,Data Science,France,27.0,UK,4.7,15,266.1190476190476,0,3,7,2,1,144.0,11.18
6395.0,1.8,38.0,17,7.0,Data Science,Brazil,76.0,Australia,1.1,229,163.97435897435898,0,1,0,1,1,119.0,74.24000000000001
20238.0,2.2,68.0,14,4.0,Mobile App,Canada,46.0,Canada,1.9,391,293.30434782608694,3,2,2,2,1,56.0,122.25999999999999
31246.0,1.9,47.0,16,1.0,Design,USA,28.0,Ukraine,1.9,404,650.9583333333334,1,9,9,1,1,16.0,126.75999999999999
49877.0,4.8,56.0,10,3.0,Web Development,France,52.0,Ukraine,2.3,376,875.0350877192982,4,3,9,0,3,30.0,116.72
48904.0,4.8,20.0,4,8.0,Mobile App,Canada,65.0,Pakistan,2.1,266,2328.7619047619046,3,2,5,0,2,32.0,81.84
32852.0,3.4,81.0,15,5.0,Design,India,39.0,Australia,3.4,305,400.6341463414634,1,5,0,2,1,75.0,97.36
40290.0,4.7,98.0,14,2.0,Marketing,Australia,18.0,Philippines,4.5,342,406.969696969697,2,0,6,0,1,28.0,108.6
42419.0,4.1,19.0,9,8.0,Writing,USA,87.0,Nigeria,3.5,5,2120.95,5,9,4,0,3,72.0,5.6
6100.0,3.4,14.0,13,7.0,Design,France,22.0,UK,2.0,109,406.6666666666667,1,3,7,2,1,91.0,37.4
29624.0,1.0,68.0,1,9.0,Writing,Australia,68.0,Pakistan,4.5,142,429.3333333333333,5,0,5,1,0,9.0,44.7
28143.0,4.1,76.0,15,2.0,Writing,USA,11.0,Philippines,3.5,394,365.4935064935065,5,9,6,0,1,30.0,124.1
41264.0,3.8,50.0,18,5.0,Data Science,Germany,82.0,USA,1.9,154,809.0980392156863,0,4,8,0,1,90.0,52.35999999999999
9507.0,3.5,75.0,7,6.0,Web Development,Australia,64.0,Pakistan,2.4,206,125.09210526315789,4,0,5,2,3,42.0,64.86
46214.0,4.0,61.0,14,2.0,Design,Australia,71.0,Ukraine,4.2,428,745.3870967741935,1,0,9,0,1,28.0,134.28
37910.0,3.1,84.0,9,2.0,Web Development,UK,85.0,Philippines,4.0,165,446.0,4,8,6,2,3,18.0,53.8
44580.0,3.8,36.0,4,4.0,Writing,USA,57.0,UK,3.3,259,1204.8648648648648,5,9,7,0,2,16.0,80.22
40947.0,4.7,5.0,19,8.0,Data Science,Canada,35.0,UK,1.6,461,6824.5,0,2,7,0,1,152.0,144.64
8708.0,2.5,70.0,15,5.0,Web Development,Brazil,37.0,Australia,4.2,172,122.64788732394366,4,1,0,2,1,75.0,57.78
19089.0,3.8,25.0,11,9.0,Mobile App,India,50.0,India,2.2,393,734.1923076923077,3,5,3,0,1,99.0,122.07999999999998
43984.0,2.9,7.0,12,5.0,Writing,Singapore,30.0,India,4.1,120,5498.0,5,6,3,2,1,60.0,41.24
17953.0,3.7,72.0,8,3.0,Mobile App,France,17.0,UK,3.6,437,245.93150684931507,3,3,7,0,3,24.0,134.94
36712.0,4.1,90.0,16,8.0,Marketing,Australia,33.0,Philippines,2.1,412,403.42857142857144,2,0,6,0,1,128.0,129.23999999999998
44025.0,1.2,3.0,19,1.0,Web Development,UAE,16.0,Ukraine,1.8,139,11006.25,4,7,9,1,1,19.0,48.12
47702.0,3.0,20.0,11,9.0,Web Development,Australia,15.0,UK,1.5,439,2271.5238095238096,4,0,7,2,1,99.0,135.6
33135.0,1.9,30.0,4,4.0,Web Development,Germany,13.0,Australia,2.0,167,1068.8709677419354,4,4,0,1,2,16.0,52.1
34328.0,3.7,20.0,11,9.0,Marketing,USA,3.0,Canada,1.6,83,1634.6666666666667,2,9,2,0,1,99.0,28.84
19211.0,2.9,24.0,0,8.0,Design,Germany,24.0,Australia,3.5,420,768.44,1,4,0,2,0,0.0,127.4
3920.0,4.1,14.0,19,3.0,Writing,Brazil,23.0,India,3.4,193,261.3333333333333,5,1,3,0,1,57.0,64.96
31716.0,1.5,34.0,15,3.0,Writing,India,59.0,Pakistan,3.3,275,906.1714285714286,5,5,5,1,1,45.0,88.32
801.0,3.5,48.0,11,9.0,Writing,UK,55.0,UK,3.6,267,16.346938775510203,5,8,7,2,1,99.0,84.83999999999999
45736.0,2.1,42.0,8,3.0,Design,USA,65.0,Bangladesh,4.3,37,1063.6279069767443,1,9,1,2,3,24.0,15.219999999999999
1199.0,4.4,40.0,12,4.0,Web Development,Germany,32.0,Pakistan,4.7,413,29.24390243902439,4,4,5,0,1,48.0,129.38
690.0,4.7,36.0,16,9.0,Web Development,UK,60.0,Nigeria,1.9,302,18.64864864864865,4,8,4,0,1,144.0,96.16
10992.0,5.0,56.0,16,4.0,Marketing,Singapore,30.0,Ukraine,3.4,337,192.8421052631579,2,6,9,0,1,64.0,107.25999999999999
36243.0,4.2,41.0,3,3.0,Mobile App,Singapore,66.0,USA,1.3,241,862.9285714285714,3,6,8,0,2,9.0,73.72
74910.125,4.0,46.0,13,7.0,Design,USA,18.0,Nigeria,1.5,329,1593.8324468085107,1,9,4,0,1,91.0,103.2
20278.0,1.9,91.0,18,6.0,Data Science,India,59.0,Bangladesh,3.6,198,220.41304347826087,0,5,1,1,1,108.0,66.24
27141.0,2.3,60.0,6,1.0,Design,UAE,53.0,UK,2.9,297,444.9344262295082,1,7,7,2,3,6.0,92.05999999999999
35084.0,3.0,13.0,2,8.0,Marketing,Australia,64.0,USA,4.0,4,2506.0,2,0,8,2,0,16.0,3.4000000000000004
33245.0,4.1,67.0,0,1.0,Mobile App,Canada,30.0,Pakistan,2.7,431,488.8970588235294,3,2,5,0,0,0.0,130.38
23593.0,4.7,52.0,11,4.0,Mobile App,India,18.0,USA,1.5,476,445.1509433962264,3,5,8,0,1,44.0,146.7
1069.0,1.8,83.0,14,6.0,Mobile App,India,5.0,Pakistan,4.5,370,12.726190476190476,3,5,5,1,1,84.0,117.0
38710.0,4.7,33.0,10,6.0,Web Development,UAE,69.0,UK,1.3,382,1138.5294117647059,4,7,7,0,3,60.0,118.11999999999999
35163.0,3.8,75.0,9,7.0,Data Science,Germany,8.0,Philippines,1.8,354,462.67105263157896,0,4,6,0,3,63.0,109.62
37131.0,3.4,96.0,1,5.0,Mobile App,UK,9.0,Philippines,2.1,102,382.7938144329897,3,8,6,2,0,5.0,31.74
46181.0,3.0,23.0,3,5.0,Writing,USA,32.0,Australia,5.0,434,1924.2083333333333,5,9,0,2,2,15.0,133.1
7955.0,1.2,19.0,16,4.0,Web Development,Canada,14.0,UK,2.7,395,397.75,4,2,7,1,1,64.0,124.38
4514.0,3.3,68.0,16,6.0,Data Science,UK,13.0,Philippines,3.0,137,65.42028985507247,0,8,6,2,1,96.0,47.1
11593.0,3.6,29.0,7,7.0,Writing,Australia,18.0,USA,4.1,292,386.43333333333334,5,0,8,0,3,49.0,91.33999999999999
18570.0,1.8,87.0,13,1.0,Data Science,Canada,68.0,UK,3.5,380,211.02272727272728,0,2,7,1,1,13.0,119.3
36277.0,3.0,6.0,3,9.0,Marketing,Singapore,22.0,UK,4.4,65,5182.428571428572,2,6,7,2,2,27.0,22.16
17038.0,4.4,35.0,5,8.0,Data Science,India,20.0,USA,2.9,66,473.27777777777777,0,5,8,0,2,40.0,22.46
11229.0,4.3,37.0,18,7.0,Writing,Australia,15.0,Nigeria,4.9,269,295.5,5,0,4,0,1,126.0,88.06
34677.0,4.7,79.0,3,9.0,Design,Brazil,7.0,Pakistan,4.2,46,433.4625,1,1,5,0,2,27.0,16.38
45517.0,2.5,51.0,2,3.0,Data Science,Singapore,77.0,Canada,2.6,403,875.3269230769231,0,6,2,2,0,6.0,122.53999999999999
1284.0,2.3,14.0,19,4.0,Design,Australia,30.0,Pakistan,2.5,364,85.6,1,0,5,2,1,76.0,115.9
28251.0,3.0,45.0,5,7.0,Data Science,Germany,5.0,Philippines,4.7,368,614.1521739130435,0,4,6,2,2,35.0,113.77999999999999
41364.0,2.7,22.0,6,6.0,Marketing,Brazil,1.0,Canada,3.7,179,1798.4347826086957,2,1,2,2,3,36.0,56.98
74910.125,1.4,11.0,13,5.0,Writing,USA,60.0,Australia,3.5,67,6242.510416666667,5,9,0,1,1,65.0,25.4
13033.0,3.0,92.0,11,2.0,Data Science,UK,31.0,Bangladesh,4.0,114,140.13978494623655,0,8,1,2,1,22.0,39.099999999999994
40611.0,2.7,43.0,15,7.0,Mobile App,Australia,20.0,USA,3.2,25,922.9772727272727,3,0,8,2,1,105.0,13.280000000000001
40474.0,2.2,14.0,19,9.0,Marketing,Singapore,83.0,Pakistan,1.6,46,2698.266666666667,2,6,5,2,1,171.0,20.14
6301.0,2.3,92.0,7,9.0,Mobile App,Germany,64.0,Pakistan,2.3,206,67.75268817204301,3,4,5,2,3,63.0,64.82
19690.0,2.2,48.0,1,7.0,Marketing,Germany,64.0,Nigeria,3.2,72,401.83673469387753,2,4,4,2,0,7.0,23.18
39254.0,1.2,20.0,12,8.0,Marketing,Singapore,29.0,UK,1.1,258,1869.2380952380952,2,6,7,1,1,96.0,81.44
30092.0,3.5,14.0,7,3.0,Data Science,Australia,10.0,India,2.7,385,2006.1333333333334,0,0,3,2,3,21.0,118.68
11147.0,3.4,13.0,19,1.0,Writing,Canada,29.0,India,4.0,486,796.2142857142857,5,2,3,2,1,19.0,153.1
9216.0,3.6,41.0,15,7.0,Writing,France,31.0,Philippines,1.7,424,219.42857142857142,5,3,6,0,1,105.0,132.38
23855.0,1.8,79.0,3,8.0,Web Development,France,75.0,India,1.3,29,298.1875,4,3,3,1,2,24.0,10.12
